820,	0,	0,	0,	7,	
821,	0,	0,	-7,	-2,	
822,	0,	-1,	4,	-7,	
823,	0,	0,	6,	6,	
824,	1,	0,	-6,	4,	
825,	0,	0,	-1,	-8,	
826,	0,	0,	8,	0,	
827,	0,	0,	-2,	8,	
828,	0,	0,	-6,	-3,	
829,	-1,	1,	5,	-5,	
830,	0,	0,	4,	6,	
831,	0,	0,	-7,	3,	
832,	0,	0,	0,	-7,	
833,	0,	0,	7,	1,	
834,	0,	0,	-3,	7,	
835,	0,	0,	-6,	-4,	
836,	0,	0,	6,	-4,	
837,	0,	0,	3,	7,	
838,	0,	0,	-7,	1,	
839,	0,	0,	2,	-8,	
840,	0,	-1,	7,	3,	
841,	0,	0,	-4,	6,	
842,	0,	0,	-5,	-6,	
843,	0,	0,	6,	-3,	
844,	0,	-1,	2,	7,	
845,	0,	0,	-7,	0,	
846,	0,	0,	2,	-7,	
847,	0,	0,	7,	4,	
848,	0,	0,	-6,	5,	
849,	0,	0,	-4,	-6,	
850,	0,	-1,	7,	-1,	
851,	0,	0,	0,	8,	
852,	0,	0,	-7,	-1,	
853,	0,	0,	4,	-7,	
854,	0,	0,	5,	5,	
855,	0,	-1,	-7,	4,	
856,	1,	0,	-2,	-7,	
857,	0,	0,	8,	0,	
858,	-1,	0,	-1,	8,	
859,	0,	0,	-6,	-3,	
860,	0,	0,	5,	-6,	
861,	0,	0,	5,	6,	
862,	0,	0,	-7,	3,	
863,	1,	0,	-1,	-7,	
864,	0,	-1,	8,	1,	
865,	0,	0,	-3,	7,	
866,	0,	0,	-6,	-4,	
867,	0,	0,	6,	-5,	
868,	0,	0,	3,	7,	
869,	0,	0,	-7,	1,	
870,	0,	0,	1,	-8,	
871,	0,	0,	7,	2,	
872,	0,	0,	-4,	6,	
873,	0,	0,	-5,	-5,	
874,	0,	0,	7,	-3,	
875,	0,	0,	2,	8,	
876,	0,	0,	-7,	0,	
877,	0,	0,	2,	-7,	
878,	0,	0,	7,	4,	
879,	0,	0,	-5,	6,	
880,	0,	0,	-4,	-6,	
881,	1,	0,	7,	-2,	
882,	0,	0,	1,	8,	
883,	0,	0,	-8,	-1,	
884,	0,	0,	3,	-7,	
885,	0,	0,	6,	5,	
886,	0,	0,	-6,	5,	
887,	0,	0,	-3,	-7,	
888,	0,	0,	8,	-1,	
889,	0,	0,	-1,	7,	
890,	0,	1,	-7,	-2,	
891,	0,	0,	4,	-6,	
892,	0,	0,	5,	6,	
893,	-1,	0,	-7,	4,	
894,	0,	0,	-1,	-7,	
895,	0,	0,	8,	1,	
896,	0,	0,	-2,	8,	
897,	0,	0,	-6,	-3,	
898,	0,	0,	6,	-5,	
899,	0,	0,	4,	7,	
900,	0,	1,	-7,	3,	
901,	0,	0,	0,	-7,	
902,	0,	-1,	8,	2,	
903,	0,	0,	-3,	7,	
904,	0,	1,	-5,	-5,	
905,	0,	0,	6,	-4,	
906,	0,	0,	3,	8,	
907,	0,	0,	-7,	1,	
908,	0,	0,	1,	-8,	
909,	0,	0,	7,	3,	
910,	0,	-1,	-4,	6,	
911,	0,	0,	-4,	-6,	
912,	0,	0,	7,	-3,	
913,	0,	0,	0,	8,	
914,	0,	0,	-8,	-1,	
915,	0,	0,	3,	-7,	
916,	1,	0,	7,	5,	
917,	0,	0,	-6,	5,	
918,	0,	0,	-3,	-7,	
919,	0,	0,	8,	-2,	
920,	-1,	0,	0,	8,	
921,	0,	0,	-7,	-2,	
922,	0,	0,	4,	-7,	
923,	0,	0,	6,	6,	
924,	0,	-1,	-6,	4,	
925,	1,	0,	-2,	-7,	
926,	0,	0,	8,	0,	
927,	0,	-1,	-1,	8,	
928,	0,	0,	-6,	-4,	
929,	1,	0,	5,	-6,	
930,	0,	0,	4,	6,	
931,	0,	0,	-8,	3,	
932,	0,	0,	-1,	-8,	
933,	0,	0,	7,	2,	
934,	0,	-1,	-3,	7,	
935,	0,	0,	-6,	-5,	
936,	0,	0,	6,	-5,	
937,	0,	0,	2,	7,	
938,	0,	0,	-7,	1,	
939,	0,	1,	1,	-7,	
940,	-1,	0,	7,	2,	
941,	0,	-1,	-4,	6,	
942,	0,	0,	-5,	-6,	
943,	0,	1,	7,	-4,	
944,	0,	0,	2,	7,	
945,	0,	0,	-8,	0,	
946,	0,	0,	2,	-7,	
947,	0,	0,	6,	4,	
948,	0,	0,	-5,	6,	
949,	0,	0,	-4,	-6,	
950,	0,	0,	7,	-2,	
951,	0,	0,	1,	8,	
952,	0,	0,	-7,	-2,	
953,	0,	0,	3,	-7,	
954,	0,	0,	5,	5,	
955,	0,	0,	-6,	4,	
956,	0,	0,	-3,	-7,	
957,	-1,	0,	7,	-1,	
958,	0,	0,	-1,	8,	
959,	0,	0,	-7,	-3,	
960,	0,	0,	5,	-6,	
961,	0,	0,	4,	6,	
962,	0,	0,	-7,	3,	
963,	0,	0,	-1,	-7,	
964,	0,	0,	8,	1,	
965,	0,	0,	-3,	7,	
966,	0,	0,	-6,	-4,	
967,	0,	0,	6,	-5,	
968,	0,	0,	3,	7,	
969,	0,	-1,	-7,	2,	
970,	0,	0,	1,	-8,	
971,	0,	1,	7,	2,	
972,	0,	0,	-4,	7,	
973,	0,	0,	-5,	-5,	
974,	0,	0,	6,	-4,	
975,	0,	0,	2,	7,	
976,	0,	0,	-7,	1,	
977,	0,	0,	2,	-7,	
978,	0,	0,	7,	4,	
979,	0,	0,	-5,	6,	
980,	0,	0,	-5,	-7,	
981,	-1,	0,	7,	-3,	
982,	0,	0,	1,	8,	
983,	0,	0,	-7,	-1,	
984,	0,	0,	3,	-7,	
985,	0,	1,	6,	5,	
986,	0,	0,	-6,	4,	
987,	0,	0,	-3,	-7,	
988,	0,	0,	7,	-1,	
989,	1,	0,	0,	7,	
990,	0,	0,	-8,	-2,	
991,	-1,	1,	4,	-6,	
992,	0,	0,	5,	6,	
993,	0,	0,	-7,	4,	
994,	0,	1,	-2,	-7,	
995,	0,	0,	8,	0,	
996,	0,	0,	-2,	7,	
997,	0,	0,	-6,	-4,	
998,	0,	-1,	6,	-5,	
999,	0,	0,	3,	7,	
1000,	0,	0,	-7,	2,	
1001,	0,	0,	0,	-7,	
1002,	0,	0,	8,	2,	
1003,	0,	0,	-4,	6,	
1004,	0,	0,	-5,	-5,	
1005,	0,	0,	7,	-4,	
1006,	0,	0,	2,	8,	
1007,	0,	0,	-7,	0,	
1008,	-1,	0,	2,	-8,	
1009,	0,	0,	7,	3,	
1010,	0,	0,	-5,	6,	
1011,	0,	0,	-5,	-6,	
1012,	1,	0,	7,	-3,	
1013,	0,	0,	1,	8,	
1014,	0,	0,	-7,	-1,	
1015,	0,	0,	3,	-7,	
1016,	0,	0,	6,	4,	
1017,	0,	0,	-6,	5,	
1018,	0,	0,	-3,	-6,	
1019,	0,	0,	8,	-2,	
1020,	0,	0,	-1,	8,	
1021,	0,	0,	-7,	-2,	
1022,	0,	0,	4,	-7,	
1023,	0,	0,	5,	5,	
1024,	0,	0,	-7,	4,	
1025,	0,	0,	-2,	-7,	
1026,	0,	0,	7,	0,	
1027,	0,	0,	-2,	8,	
1028,	0,	1,	-6,	-3,	
1029,	0,	0,	5,	-6,	
1030,	0,	0,	5,	6,	
1031,	-1,	0,	-7,	3,	
1032,	0,	0,	-1,	-7,	
1033,	0,	0,	7,	2,	
1034,	0,	0,	-3,	7,	
1035,	0,	0,	-6,	-5,	
1036,	0,	0,	6,	-4,	
1037,	0,	0,	3,	7,	
1038,	0,	1,	-8,	1,	
1039,	0,	0,	1,	-8,	
1040,	0,	0,	7,	2,	
1041,	0,	0,	-4,	6,	
1042,	0,	0,	-5,	-6,	
1043,	0,	0,	7,	-3,	
1044,	1,	0,	1,	8,	
1045,	0,	0,	-7,	0,	
1046,	0,	0,	2,	-7,	
1047,	0,	0,	6,	4,	
1048,	0,	0,	-6,	5,	
1049,	0,	0,	-4,	-6,	
1050,	0,	-1,	7,	-2,	
1051,	0,	0,	0,	8,	
1052,	0,	0,	-7,	-1,	
1053,	0,	0,	3,	-7,	
1054,	0,	0,	5,	5,	
1055,	0,	0,	-6,	4,	
1056,	0,	0,	-3,	-7,	
1057,	0,	0,	7,	0,	
1058,	1,	0,	-1,	8,	
1059,	0,	0,	-7,	-3,	
1060,	-1,	0,	5,	-6,	
1061,	0,	0,	4,	6,	
1062,	0,	0,	-7,	3,	
1063,	0,	-1,	-1,	-8,	
1064,	0,	0,	8,	0,	
1065,	0,	0,	-3,	8,	
1066,	0,	0,	-6,	-5,	
1067,	0,	0,	6,	-5,	
1068,	0,	0,	3,	7,	
1069,	0,	0,	-8,	2,	
1070,	0,	0,	1,	-7,	
1071,	0,	1,	7,	2,	
1072,	0,	0,	-4,	7,	
1073,	-1,	0,	-6,	-5,	
1074,	0,	0,	7,	-4,	
1075,	0,	0,	2,	8,	
1076,	0,	0,	-7,	0,	
1077,	0,	0,	3,	-7,	
1078,	0,	0,	7,	3,	
1079,	1,	0,	-5,	6,	
1080,	0,	-1,	-4,	-6,	
1081,	0,	0,	7,	-3,	
1082,	0,	1,	1,	8,	
1083,	-1,	0,	-7,	-2,	
1084,	0,	1,	3,	-7,	
1085,	0,	0,	6,	5,	
1086,	0,	0,	-6,	4,	
1087,	0,	0,	-3,	-7,	
1088,	0,	0,	7,	-1,	
1089,	0,	0,	-1,	8,	
1090,	0,	1,	-7,	-3,	
1091,	0,	0,	4,	-6,	
1092,	0,	0,	5,	6,	
1093,	0,	0,	-7,	4,	
1094,	0,	0,	-2,	-8,	
1095,	0,	1,	8,	0,	
1096,	1,	0,	-2,	7,	
1097,	0,	-1,	-6,	-4,	
1098,	0,	0,	5,	-5,	
1099,	0,	0,	3,	6,	
1100,	0,	0,	-7,	2,	
1101,	0,	0,	0,	-8,	
1102,	0,	0,	7,	2,	
1103,	0,	0,	-3,	7,	
1104,	0,	0,	-6,	-5,	
1105,	0,	0,	6,	-4,	
1106,	0,	0,	2,	7,	
1107,	1,	0,	-8,	0,	
1108,	0,	0,	2,	-7,	
1109,	0,	0,	7,	3,	
1110,	0,	0,	-5,	6,	
1111,	0,	1,	-5,	-6,	
1112,	0,	0,	7,	-3,	
1113,	0,	0,	2,	8,	
1114,	0,	0,	-7,	0,	
1115,	0,	0,	3,	-7,	
1116,	0,	0,	6,	4,	
1117,	0,	0,	-6,	5,	
1118,	0,	0,	-3,	-7,	
1119,	0,	0,	8,	-1,	
1120,	0,	0,	0,	7,	
1121,	0,	-1,	-7,	-2,	
1122,	0,	0,	4,	-6,	
1123,	0,	0,	5,	6,	
1124,	0,	0,	-7,	4,	
1125,	1,	0,	-2,	-7,	
1126,	0,	0,	7,	0,	
1127,	0,	-1,	-2,	8,	
1128,	0,	0,	-7,	-3,	
1129,	0,	0,	4,	-6,	
1130,	0,	0,	4,	7,	
1131,	0,	0,	-7,	2,	
1132,	0,	0,	-1,	-8,	
1133,	0,	0,	8,	1,	
1134,	0,	0,	-3,	7,	
1135,	0,	0,	-6,	-4,	
1136,	0,	0,	6,	-4,	
1137,	0,	0,	3,	7,	
1138,	0,	0,	-7,	2,	
1139,	0,	0,	1,	-8,	
1140,	1,	0,	7,	2,	
1141,	0,	0,	-4,	6,	
1142,	0,	0,	-5,	-6,	
1143,	0,	0,	7,	-3,	
1144,	0,	0,	1,	8,	
1145,	0,	0,	-7,	0,	
1146,	0,	0,	3,	-7,	
1147,	0,	0,	7,	4,	
1148,	0,	0,	-5,	5,	
1149,	0,	0,	-4,	-6,	
1150,	0,	0,	7,	-2,	
1151,	-1,	0,	0,	7,	
1152,	0,	0,	-7,	-2,	
1153,	0,	0,	4,	-7,	
1154,	0,	0,	5,	5,	
1155,	0,	-1,	-6,	4,	
1156,	0,	0,	-2,	-7,	
1157,	0,	0,	7,	0,	
1158,	0,	0,	-1,	7,	
1159,	0,	0,	-7,	-4,	
1160,	0,	0,	4,	-6,	
1161,	0,	0,	5,	6,	
1162,	0,	0,	-7,	3,	
1163,	0,	0,	-1,	-7,	
1164,	0,	0,	8,	1,	
1165,	0,	0,	-3,	8,	
1166,	0,	-1,	-6,	-4,	
1167,	0,	0,	6,	-5,	
1168,	0,	0,	3,	7,	
1169,	0,	0,	-8,	2,	
1170,	0,	0,	1,	-8,	
1171,	0,	0,	8,	2,	
1172,	0,	0,	-3,	7,	
1173,	0,	0,	-5,	-5,	
1174,	0,	0,	6,	-4,	
1175,	0,	0,	1,	7,	
1176,	0,	0,	-8,	0,	
1177,	0,	-1,	2,	-7,	
1178,	0,	0,	7,	4,	
1179,	0,	0,	-5,	6,	
1180,	0,	0,	-4,	-6,	
1181,	0,	0,	8,	-3,	
1182,	0,	0,	1,	8,	
1183,	-1,	0,	-7,	-1,	
1184,	0,	0,	4,	-7,	
1185,	1,	0,	7,	5,	
1186,	1,	0,	-6,	5,	
1187,	0,	1,	-3,	-7,	
1188,	0,	0,	7,	-1,	
1189,	0,	0,	-1,	7,	
1190,	-1,	0,	-7,	-3,	
1191,	0,	0,	4,	-6,	
1192,	0,	0,	5,	6,	
1193,	0,	0,	-7,	4,	
1194,	0,	0,	-1,	-7,	
1195,	0,	0,	8,	0,	
1196,	0,	0,	-2,	7,	
1197,	0,	-1,	-6,	-4,	
1198,	0,	0,	6,	-5,	
1199,	0,	1,	4,	7,	
1200,	0,	0,	-7,	2,	
1201,	0,	-1,	0,	-8,	
1202,	0,	0,	8,	2,	
1203,	0,	0,	-4,	6,	
1204,	0,	0,	-6,	-5,	
1205,	0,	0,	6,	-4,	
1206,	0,	0,	2,	8,	
1207,	-1,	0,	-8,	1,	
1208,	0,	1,	2,	-7,	
1209,	0,	0,	7,	3,	
1210,	-1,	0,	-5,	7,	
1211,	0,	0,	-5,	-6,	
1212,	0,	-1,	7,	-3,	
1213,	0,	0,	1,	8,	
1214,	-1,	1,	-7,	-1,	
1215,	0,	0,	3,	-7,	
1216,	1,	0,	6,	5,	
1217,	0,	0,	-6,	5,	
1218,	0,	0,	-3,	-7,	
1219,	0,	0,	8,	-1,	
1220,	0,	0,	0,	9,	
1221,	-1,	0,	-7,	-2,	
1222,	0,	0,	4,	-6,	
1223,	0,	0,	5,	6,	
1224,	0,	-1,	-6,	4,	
1225,	0,	0,	-2,	-7,	
1226,	0,	0,	8,	0,	
1227,	0,	1,	-2,	7,	
1228,	0,	0,	-6,	-4,	
1229,	0,	0,	5,	-6,	
1230,	0,	0,	4,	6,	
1231,	0,	0,	-7,	2,	
1232,	0,	0,	0,	-7,	
1233,	0,	0,	8,	1,	
1234,	0,	-1,	-3,	7,	
1235,	0,	0,	-6,	-5,	
1236,	0,	0,	6,	-5,	
1237,	0,	0,	3,	7,	
1238,	0,	-1,	-7,	1,	
1239,	0,	0,	1,	-7,	
1240,	0,	0,	7,	3,	
1241,	0,	-1,	-4,	6,	
1242,	0,	0,	-4,	-6,	
1243,	0,	1,	7,	-4,	
1244,	0,	0,	1,	7,	
1245,	-1,	0,	-7,	0,	
1246,	0,	0,	2,	-7,	
1247,	0,	0,	6,	4,	
1248,	0,	0,	-5,	5,	
1249,	0,	0,	-3,	-6,	
1250,	0,	0,	8,	-2,	
1251,	-1,	0,	0,	8,	
1252,	0,	0,	-7,	-1,	
1253,	0,	0,	3,	-7,	
1254,	0,	-1,	5,	5,	
1255,	0,	0,	-7,	4,	
1256,	0,	0,	-2,	-7,	
1257,	0,	0,	8,	-1,	
1258,	0,	0,	-1,	8,	
1259,	0,	0,	-7,	-3,	
1260,	0,	0,	5,	-6,	
1261,	0,	0,	5,	6,	
1262,	0,	0,	-7,	3,	
1263,	0,	1,	-1,	-7,	
1264,	0,	0,	8,	1,	
1265,	0,	0,	-3,	8,	
1266,	0,	0,	-6,	-4,	
1267,	0,	0,	6,	-5,	
1268,	0,	0,	3,	7,	
1269,	0,	0,	-7,	2,	
1270,	0,	0,	1,	-7,	
1271,	0,	0,	8,	3,	
1272,	0,	0,	-3,	7,	
1273,	0,	0,	-5,	-6,	
1274,	0,	0,	6,	-4,	
1275,	0,	1,	2,	8,	
1276,	0,	0,	-7,	0,	
1277,	0,	0,	2,	-8,	
1278,	0,	0,	7,	3,	
1279,	0,	0,	-6,	6,	
1280,	0,	0,	-4,	-6,	
1281,	-1,	0,	7,	-3,	
1282,	0,	0,	1,	8,	
1283,	0,	0,	-7,	-1,	
1284,	0,	-1,	3,	-7,	
1285,	0,	0,	6,	5,	
1286,	0,	0,	-7,	5,	
1287,	0,	0,	-3,	-7,	
1288,	0,	0,	8,	-1,	
1289,	-1,	0,	-1,	7,	
1290,	0,	0,	-7,	-2,	
1291,	0,	0,	5,	-6,	
1292,	0,	0,	5,	7,	
1293,	0,	0,	-6,	4,	
1294,	0,	0,	-1,	-8,	
1295,	0,	0,	8,	0,	
1296,	0,	0,	-2,	7,	
1297,	0,	-1,	-6,	-4,	
1298,	0,	0,	6,	-5,	
1299,	-1,	0,	3,	6,	
1300,	0,	0,	-7,	2,	
1301,	0,	1,	0,	-7,	
1302,	0,	0,	8,	2,	
1303,	1,	0,	-4,	7,	
1304,	0,	0,	-6,	-5,	
1305,	0,	0,	6,	-4,	
1306,	0,	0,	3,	7,	
1307,	0,	0,	-8,	1,	
1308,	0,	0,	1,	-7,	
1309,	0,	0,	7,	3,	
1310,	0,	0,	-5,	6,	
1311,	0,	0,	-5,	-6,	
1312,	0,	-1,	7,	-3,	
1313,	0,	0,	1,	7,	
1314,	0,	1,	-7,	-1,	
1315,	0,	0,	3,	-7,	
1316,	0,	0,	6,	5,	
1317,	0,	0,	-6,	5,	
1318,	0,	-1,	-3,	-6,	
1319,	0,	0,	7,	-2,	
1320,	0,	0,	-1,	8,	
1321,	0,	0,	-7,	-2,	
1322,	0,	0,	4,	-6,	
1323,	0,	0,	5,	6,	
1324,	0,	0,	-7,	4,	
1325,	0,	0,	-2,	-8,	
1326,	0,	0,	8,	-1,	
1327,	0,	0,	-2,	8,	
1328,	0,	0,	-7,	-3,	
1329,	0,	0,	5,	-6,	
1330,	0,	0,	4,	6,	
1331,	0,	0,	-8,	2,	
1332,	0,	0,	-1,	-8,	
1333,	0,	0,	8,	1,	
1334,	0,	0,	-3,	7,	
1335,	0,	0,	-6,	-5,	
1336,	0,	0,	6,	-4,	
1337,	0,	0,	3,	7,	
1338,	0,	0,	-7,	1,	
1339,	0,	0,	1,	-7,	
1340,	0,	0,	7,	3,	
1341,	0,	0,	-4,	7,	
1342,	0,	0,	-5,	-6,	
1343,	0,	0,	7,	-3,	
1344,	0,	0,	2,	7,	
1345,	0,	0,	-7,	0,	
1346,	0,	0,	2,	-7,	
1347,	0,	0,	6,	4,	
1348,	0,	0,	-5,	5,	
1349,	0,	0,	-4,	-7,	
1350,	0,	0,	7,	-2,	
1351,	0,	0,	0,	7,	
1352,	-1,	0,	-8,	-2,	
1353,	0,	0,	4,	-6,	
1354,	1,	-1,	6,	6,	
1355,	0,	0,	-6,	4,	
1356,	0,	0,	-3,	-7,	
1357,	1,	0,	8,	0,	
1358,	0,	0,	-2,	8,	
1359,	0,	0,	-6,	-3,	
1360,	0,	0,	5,	-6,	
1361,	0,	0,	4,	7,	
1362,	1,	0,	-7,	3,	
1363,	0,	1,	-1,	-7,	
1364,	0,	0,	8,	1,	
1365,	0,	0,	-3,	7,	
1366,	0,	0,	-6,	-4,	
1367,	0,	0,	6,	-5,	
1368,	0,	0,	3,	7,	
1369,	0,	0,	-7,	2,	
1370,	0,	0,	1,	-7,	
1371,	0,	0,	7,	3,	
1372,	-1,	0,	-4,	6,	
1373,	0,	1,	-5,	-5,	
1374,	0,	0,	7,	-4,	
1375,	0,	-1,	2,	8,	
1376,	-1,	0,	-7,	0,	
1377,	0,	0,	2,	-7,	
1378,	1,	0,	7,	4,	
1379,	0,	0,	-5,	6,	
1380,	0,	0,	-4,	-6,	
1381,	0,	0,	7,	-2,	
1382,	0,	0,	1,	8,	
1383,	0,	0,	-8,	-1,	
1384,	0,	0,	3,	-7,	
1385,	0,	0,	6,	5,	
1386,	0,	0,	-6,	4,	
1387,	0,	0,	-3,	-7,	
1388,	0,	0,	7,	-1,	
1389,	0,	0,	-1,	7,	
1390,	0,	0,	-7,	-3,	
1391,	1,	0,	5,	-6,	
1392,	0,	0,	5,	6,	
1393,	0,	0,	-7,	3,	
1394,	0,	0,	-2,	-8,	
1395,	0,	0,	7,	0,	
1396,	0,	0,	-2,	7,	
1397,	0,	0,	-7,	-4,	
1398,	0,	0,	5,	-5,	
1399,	0,	1,	4,	7,	
1400,	-1,	0,	-8,	2,	
1401,	0,	0,	0,	-8,	
1402,	0,	0,	8,	2,	
1403,	-1,	0,	-3,	7,	
1404,	0,	0,	-5,	-5,	
1405,	0,	0,	6,	-4,	
1406,	0,	0,	2,	7,	
1407,	0,	0,	-7,	1,	
1408,	0,	0,	2,	-7,	
1409,	0,	0,	7,	3,	
1410,	-1,	0,	-5,	6,	
1411,	0,	-1,	-5,	-6,	
1412,	0,	0,	7,	-3,	
1413,	-1,	1,	1,	8,	
1414,	0,	0,	-7,	0,	
1415,	0,	0,	3,	-7,	
1416,	0,	-1,	6,	4,	
1417,	0,	0,	-6,	5,	
1418,	0,	0,	-3,	-7,	
1419,	0,	0,	8,	-2,	
1420,	0,	0,	0,	8,	
1421,	0,	0,	-7,	-3,	
1422,	0,	0,	4,	-7,	
1423,	0,	0,	6,	6,	
1424,	0,	0,	-6,	4,	
1425,	0,	0,	-2,	-7,	
1426,	0,	0,	8,	0,	
1427,	0,	0,	-2,	8,	
1428,	0,	0,	-7,	-3,	
1429,	0,	0,	5,	-6,	
1430,	0,	0,	4,	6,	
1431,	0,	0,	-7,	2,	
1432,	0,	0,	0,	-8,	
1433,	0,	0,	8,	2,	
1434,	0,	0,	-4,	7,	
1435,	0,	0,	-6,	-5,	
1436,	0,	0,	6,	-4,	
1437,	0,	0,	3,	7,	
1438,	-1,	-1,	-8,	2,	
1439,	0,	0,	1,	-7,	
1440,	0,	0,	7,	3,	
1441,	0,	0,	-4,	7,	
1442,	1,	0,	-5,	-6,	
1443,	0,	0,	7,	-3,	
1444,	-1,	0,	1,	7,	
1445,	0,	0,	-7,	0,	
1446,	0,	0,	3,	-7,	
1447,	0,	0,	7,	4,	
1448,	0,	0,	-6,	5,	
1449,	0,	0,	-4,	-7,	
1450,	0,	0,	7,	-2,	
1451,	0,	0,	0,	8,	
1452,	0,	0,	-7,	-2,	
1453,	0,	0,	3,	-7,	
1454,	0,	0,	6,	5,	
1455,	0,	0,	-7,	4,	
1456,	0,	0,	-2,	-8,	
1457,	0,	0,	8,	0,	
1458,	0,	0,	-1,	8,	
1459,	0,	0,	-7,	-3,	
1460,	0,	0,	5,	-6,	
1461,	0,	0,	5,	6,	
1462,	0,	0,	-7,	3,	
1463,	0,	0,	-1,	-8,	
1464,	0,	0,	8,	1,	
1465,	0,	0,	-2,	7,	
1466,	0,	-1,	-6,	-5,	
1467,	0,	0,	6,	-6,	
1468,	0,	0,	3,	7,	
1469,	0,	0,	-7,	2,	
1470,	0,	0,	1,	-7,	
1471,	-1,	0,	7,	2,	
1472,	0,	0,	-4,	6,	
1473,	0,	0,	-5,	-5,	
1474,	0,	0,	7,	-4,	
1475,	0,	0,	2,	7,	
1476,	0,	0,	-8,	0,	
1477,	0,	0,	2,	-7,	
1478,	0,	0,	7,	4,	
1479,	0,	0,	-5,	6,	
1480,	0,	0,	-4,	-6,	
1481,	0,	0,	7,	-2,	
1482,	0,	0,	1,	7,	
1483,	-1,	1,	-8,	-1,	
1484,	0,	0,	3,	-6,	
1485,	0,	0,	6,	5,	
1486,	0,	1,	-6,	5,	
1487,	0,	0,	-2,	-7,	
1488,	0,	0,	8,	-1,	
1489,	0,	-1,	0,	8,	
1490,	0,	0,	-7,	-3,	
1491,	0,	0,	4,	-6,	
1492,	0,	0,	5,	6,	
1493,	0,	0,	-7,	3,	
1494,	0,	0,	-1,	-8,	
1495,	0,	1,	8,	0,	
1496,	0,	0,	-2,	8,	
1497,	0,	0,	-6,	-4,	
1498,	0,	0,	6,	-5,	
1499,	-1,	0,	4,	6,	
1500,	0,	0,	-7,	2,	
1501,	0,	0,	0,	-7,	
1502,	0,	-1,	7,	2,	
1503,	0,	0,	-4,	6,	
1504,	0,	0,	-5,	-5,	
1505,	0,	0,	7,	-4,	
1506,	0,	0,	2,	7,	
1507,	0,	0,	-8,	1,	
1508,	0,	1,	1,	-7,	
1509,	0,	1,	7,	4,	
1510,	0,	0,	-5,	7,	
1511,	0,	0,	-4,	-6,	
1512,	0,	0,	7,	-3,	
1513,	0,	0,	1,	8,	
1514,	1,	1,	-7,	-1,	
1515,	0,	0,	3,	-7,	
1516,	0,	0,	6,	5,	
1517,	0,	0,	-6,	5,	
1518,	0,	0,	-3,	-7,	
1519,	0,	0,	8,	-2,	
1520,	0,	0,	-1,	7,	
1521,	0,	-1,	-7,	-2,	
1522,	0,	0,	5,	-6,	
1523,	0,	0,	5,	6,	
1524,	0,	0,	-7,	4,	
1525,	0,	0,	-2,	-7,	
1526,	0,	0,	7,	1,	
1527,	0,	0,	-2,	8,	
1528,	1,	0,	-6,	-3,	
1529,	0,	0,	5,	-6,	
1530,	-1,	0,	4,	6,	
1531,	0,	0,	-7,	3,	
1532,	0,	0,	0,	-7,	
1533,	0,	0,	8,	1,	
1534,	0,	0,	-3,	8,	
1535,	0,	0,	-6,	-5,	
1536,	0,	0,	7,	-5,	
1537,	0,	0,	3,	7,	
1538,	0,	1,	-7,	2,	
1539,	0,	0,	1,	-7,	
1540,	0,	0,	8,	2,	
1541,	0,	0,	-5,	6,	
1542,	0,	0,	-5,	-6,	
1543,	0,	0,	7,	-3,	
1544,	0,	0,	1,	8,	
1545,	0,	0,	-7,	0,	
1546,	0,	0,	3,	-7,	
1547,	0,	0,	7,	3,	
1548,	0,	0,	-5,	5,	
1549,	0,	0,	-4,	-7,	
1550,	0,	0,	7,	-2,	
1551,	0,	0,	0,	8,	
1552,	0,	1,	-8,	-2,	
1553,	0,	0,	4,	-6,	
1554,	0,	0,	6,	5,	
1555,	0,	1,	-7,	4,	
1556,	0,	0,	-2,	-8,	
1557,	0,	0,	8,	-1,	
1558,	0,	0,	-2,	8,	
1559,	0,	0,	-7,	-3,	
1560,	0,	0,	5,	-6,	
1561,	0,	0,	4,	6,	
1562,	0,	0,	-7,	2,	
1563,	0,	0,	-1,	-8,	
1564,	-1,	0,	8,	1,	
1565,	0,	0,	-3,	8,	
1566,	0,	0,	-6,	-4,	
1567,	-1,	0,	5,	-5,	
1568,	0,	0,	4,	7,	
1569,	0,	0,	-7,	2,	
1570,	0,	0,	0,	-7,	
1571,	0,	0,	8,	2,	
1572,	0,	0,	-4,	7,	
1573,	0,	0,	-5,	-5,	
1574,	-1,	0,	6,	-4,	
1575,	0,	0,	2,	7,	
1576,	0,	0,	-8,	0,	
1577,	0,	0,	2,	-7,	
1578,	0,	0,	7,	4,	
1579,	0,	0,	-5,	6,	
1580,	0,	0,	-4,	-7,	
1581,	1,	0,	7,	-3,	
1582,	0,	0,	1,	8,	
1583,	0,	0,	-7,	-1,	
1584,	0,	0,	3,	-7,	
1585,	0,	0,	6,	5,	
1586,	0,	-1,	-6,	4,	
1587,	0,	0,	-3,	-7,	
1588,	0,	0,	8,	-2,	
1589,	0,	0,	-1,	7,	
1590,	0,	0,	-7,	-2,	
1591,	0,	0,	4,	-6,	
1592,	0,	0,	5,	6,	
1593,	0,	0,	-7,	4,	
1594,	0,	0,	-1,	-7,	
1595,	0,	0,	8,	0,	
1596,	-1,	0,	-2,	7,	
1597,	0,	0,	-7,	-4,	
1598,	0,	0,	6,	-5,	
1599,	0,	0,	4,	7,	
1600,	0,	0,	-7,	2,	
1601,	0,	0,	0,	-8,	
1602,	0,	0,	7,	2,	
1603,	0,	-1,	-3,	7,	
1604,	0,	0,	-6,	-5,	
